code_name,SMILES,C#C_C_1_Partial charge,C#C_C_1_Dipole moment,C#C_C_1_Electrophil.,C#C_C_1_Nucleophil.,C#C_C_1_Radical attack,C#C_C_1_SASA,C#C_C_1_Buried volume,C#C_C_1_H bond with H2O,C#C_C_1_s proportion,C#C_C_1_p proportion,C#C_C_1_d proportion,C#C_C_1_Coord. numbers,C#C_C_1_Polariz. alpha,C#C_C_1_FOD,C#C_C_1_Dispersion,C#C_C_1_Pyramidalization,C#C_C_1_Pyramidaliz. volume,C#C_C_1_Partial charge_GFN,C#C_C_1_fukui+,C#C_C_1_fukui-,C#C_C_1_fukui0,C#C_C_1_dual descrip.,C#C_C_1_softness+,C#C_C_1_softness-,C#C_C_1_softness0,C#C_C_1_Rel. nucleophilicity,C#C_C_1_Rel. electrophilicity,C#C_C_1_GC Dual Descrip.,C#C_C_1_Mult. descrip.,C#C_C_1_Nu_Electrophil.,C#C_C_1_Nu_Nucleophil.,C#C_C_1_Nu_Radical attack,C#C_C_1_Disp. coeff. C6,C#C_C_1_Born radii,C#C_C_1_Cone angle,C#C_C_1_Solid angle,C#C_C_1_FOD s proportion,C#C_C_1_FOD p proportion,C#C_C_1_FOD d proportion,C#C_C_2_Partial charge,C#C_C_2_Dipole moment,C#C_C_2_Electrophil.,C#C_C_2_Nucleophil.,C#C_C_2_Radical attack,C#C_C_2_SASA,C#C_C_2_Buried volume,C#C_C_2_H bond with H2O,C#C_C_2_s proportion,C#C_C_2_p proportion,C#C_C_2_d proportion,C#C_C_2_Coord. numbers,C#C_C_2_Polariz. alpha,C#C_C_2_FOD,C#C_C_2_Dispersion,C#C_C_2_Pyramidalization,C#C_C_2_Pyramidaliz. volume,C#C_C_2_Partial charge_GFN,C#C_C_2_fukui+,C#C_C_2_fukui-,C#C_C_2_fukui0,C#C_C_2_dual descrip.,C#C_C_2_softness+,C#C_C_2_softness-,C#C_C_2_softness0,C#C_C_2_Rel. nucleophilicity,C#C_C_2_Rel. electrophilicity,C#C_C_2_GC Dual Descrip.,C#C_C_2_Mult. descrip.,C#C_C_2_Nu_Electrophil.,C#C_C_2_Nu_Nucleophil.,C#C_C_2_Nu_Radical attack,C#C_C_2_Disp. coeff. C6,C#C_C_2_Born radii,C#C_C_2_Cone angle,C#C_C_2_Solid angle,C#C_C_2_FOD s proportion,C#C_C_2_FOD p proportion,C#C_C_2_FOD d proportion,C#C_max_Partial charge,C#C_max_Dipole moment,C#C_max_Electrophil.,C#C_max_Nucleophil.,C#C_max_Radical attack,C#C_max_SASA,C#C_max_Buried volume,C#C_max_H bond with H2O,C#C_max_s proportion,C#C_max_p proportion,C#C_max_d proportion,C#C_max_Coord. numbers,C#C_max_Polariz. alpha,C#C_max_FOD,C#C_max_Dispersion,C#C_max_Pyramidalization,C#C_max_Pyramidaliz. volume,C#C_max_Partial charge_GFN,C#C_max_fukui+,C#C_max_fukui-,C#C_max_fukui0,C#C_max_dual descrip.,C#C_max_softness+,C#C_max_softness-,C#C_max_softness0,C#C_max_Rel. nucleophilicity,C#C_max_Rel. electrophilicity,C#C_max_GC Dual Descrip.,C#C_max_Mult. descrip.,C#C_max_Nu_Electrophil.,C#C_max_Nu_Nucleophil.,C#C_max_Nu_Radical attack,C#C_max_Disp. coeff. C6,C#C_max_Born radii,C#C_max_Cone angle,C#C_max_Solid angle,C#C_max_FOD s proportion,C#C_max_FOD p proportion,C#C_max_FOD d proportion,C#C_min_Partial charge,C#C_min_Dipole moment,C#C_min_Electrophil.,C#C_min_Nucleophil.,C#C_min_Radical attack,C#C_min_SASA,C#C_min_Buried volume,C#C_min_H bond with H2O,C#C_min_s proportion,C#C_min_p proportion,C#C_min_d proportion,C#C_min_Coord. numbers,C#C_min_Polariz. alpha,C#C_min_FOD,C#C_min_Dispersion,C#C_min_Pyramidalization,C#C_min_Pyramidaliz. volume,C#C_min_Partial charge_GFN,C#C_min_fukui+,C#C_min_fukui-,C#C_min_fukui0,C#C_min_dual descrip.,C#C_min_softness+,C#C_min_softness-,C#C_min_softness0,C#C_min_Rel. nucleophilicity,C#C_min_Rel. electrophilicity,C#C_min_GC Dual Descrip.,C#C_min_Mult. descrip.,C#C_min_Nu_Electrophil.,C#C_min_Nu_Nucleophil.,C#C_min_Nu_Radical attack,C#C_min_Disp. coeff. C6,C#C_min_Born radii,C#C_min_Cone angle,C#C_min_Solid angle,C#C_min_FOD s proportion,C#C_min_FOD p proportion,C#C_min_FOD d proportion,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,HOMO-LUMO gap_GFN,HOMO_GFN,LUMO_GFN,Dipole module_GFN,Total energy,Total disp. C6,Total disp. C8,Dispersion area,Dispersion volume,Chem. potential,Electrodon. power idx,Electroaccep. power idx,max. electron flow,Electrodon. Chem. potential,Electrodon. max. electron flow,Electrofugality,Nucleofugality,Intrinsic React. idx,Net Electrophilicity,Hyperhardness,Hypersoftness,Electrophilic descrip.,cub. electrophilicity idx,G solv. elec.,G solv. SASA,G solv. shift,Trans. dipole moment,HOMO occup.,LUMO occup.,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
alkyne_1,C#Cc1ccccc1,-0.0217,0.3341,0.077,0.0849,0.0806,52.6712,0.2495,-0.003,1.061,3.221,0.0,1.909,9.401,0.0107,15.6827,2.0,0.6145,-0.1,0.108,0.119,0.113,-0.011,0.0109,0.012,0.0114,1.1009,0.9083,-0.0001,-0.0078,0.1375,0.1515,0.1439,33.882,2.28,,,0.0,0.011,0.0,-0.0101,0.7548,0.0421,0.0571,0.0492,13.4803,0.4448,-0.001,1.109,2.9450000000000003,0.0,1.981,9.086,0.0048,21.6752,0.0,0.127,-0.023,0.059,0.08,0.069,-0.021,0.006,0.0081,0.007,1.35,0.7407,-0.0001,-0.015,0.0751,0.1019,0.0879,31.656,2.433,,,0.0,0.005,0.0,-0.0101,0.7548,0.077,0.0849,0.0806,52.6712,0.4448,-0.001,1.109,3.221,0.0,1.981,9.401,0.0107,21.6752,2.0,0.6145,-0.023,0.108,0.119,0.113,-0.011,0.0109,0.012,0.0114,1.35,0.9083,-0.0001,-0.0078,0.1375,0.1515,0.1439,33.882,2.433,,,0.0,0.011,0.0,-0.0217,0.3341,0.0421,0.0571,0.0492,13.4803,0.2495,-0.003,1.061,2.9450000000000003,0.0,1.909,9.086,0.0048,15.6827,0.0,0.127,-0.1,0.059,0.08,0.069,-0.021,0.006,0.0081,0.007,1.1009,0.7407,-0.0001,-0.015,0.0751,0.1019,0.0879,31.656,2.28,,,0.0,0.005,0.0,10.0863,-9.2476,0.8387,8.7178,-1.1966,0.3598,0,279.1032,-1.4207,-0.4507,-8.5768,85.7558,0.0604,9.9144,0.1009,3.7606,0.7132000000000001,1.2734,14.5466,2.6731,92.3776,3.9756,-10.5646,-6.589,0.249,-20.0978,2797.8999,71022.966,164.7441,144.2539,-3.7606,0.3315,7.8527,0.6293000000000001,-6.2392,0.6293000000000001,1.9098,9.431,0.7586,-7.5212,4.8492,0.005,1.8194,0.9337,-0.2969,-1.3512,0.6782,5.235,2,0,7.380324074074075,7.380324074074075,0.133333333333333,-0.448582766439909,0.436944419952392,17.5,102.13599999999995,96.08799999999998,102.046950192,38,0,0.124224204442022,-0.114665305360135,0.124224204442022,0.114665305360135,1.5,2.25,2.875,2.18549104628774,3.650007211425898,410.3654432616588,10.87831517751085,10.0,4.0,6.50210641759854,5.0,2.0,1.125,1.125,0.625,0.625,0.3125,0.3125,-1.22,1158.3102545325023,1.38683139000933,2.181847727678246,0.8859770341581861,57.590335741156345,0.0,1.37075855617022,0,0,0,0,0,0,0,6.399401534821945,24.04769044184553,12.08483741532659,5.563451491696996,6.853792780851101,8.224551337021321,0.0,0,0,0.0,0.0,0.0,35.77554503001347,0,12.319835853677588,0.0,0,0,0.0,0.0,0.0,12.319835853677588,13.788002828718314,30.212093538316477,0.0,0,0,0.0,18.127256122989884,0,0,17.648288907023584,0,0,0.0,6.399401534821945,0.0,5.920434318855644,8.224551337021321,43.223214285714285,0.0,0,0.0,-0.133333333333333,2.171296296296296,-2.032842025699167,1.77166477702192,0.0,0,0.0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.6679,34.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alkyne_2,C#Cc1ccc(C)cc1,-0.0241,0.3343,0.0678,0.0671,0.0671,52.7112,0.2493,-0.003,1.061,3.217,0.0,1.909,9.411,0.0108,15.7508,0.0,0.1686,-0.103,0.105,0.104,0.104,0.001,0.0111,0.011,0.011,0.991,1.0091,0.0,0.0006,0.1446,0.1432,0.1432,33.955,2.28,,,0.0,0.011,0.0,-0.0116,0.7513000000000001,0.0368,0.042,0.0394,13.6003,0.4446,-0.001,1.108,2.9450000000000003,0.0,1.981,9.089,0.0045,21.6952,2.0,0.426,-0.023,0.057,0.065,0.061,-0.008,0.006,0.0069,0.0064,1.15,0.8696,0.0,-0.0052,0.0785,0.0895,0.084,31.674,2.434,,,0.0,0.004,0.0,-0.0116,0.7513000000000001,0.0678,0.0671,0.0671,52.7112,0.4446,-0.001,1.108,3.217,0.0,1.981,9.411,0.0108,21.6952,2.0,0.426,-0.023,0.105,0.104,0.104,0.001,0.0111,0.011,0.011,1.15,1.0091,0.0,0.0006,0.1446,0.1432,0.1432,33.955,2.434,,,0.0,0.011,0.0,-0.0241,0.3343,0.0368,0.042,0.0394,13.6003,0.2493,-0.003,1.061,2.9450000000000003,0.0,1.909,9.089,0.0045,15.7508,0.0,0.1686,-0.103,0.057,0.065,0.061,-0.008,0.006,0.0069,0.0064,0.991,0.8696,0.0,-0.0052,0.0785,0.0895,0.084,31.674,2.28,,,0.0,0.004,0.0,9.9599,-9.0583,0.9016,8.2329,-1.2386,0.8715,0,307.9732,-1.7174,-0.5637,-8.3864,97.2837,0.0638,9.4715,0.1056,3.4972,0.6456000000000001,1.3767,13.577,2.8209,90.1966,3.8919,-10.3323,-6.4404,0.897,-23.2688,3679.7285,91473.709,189.4446,168.8714,-3.4972,0.2693,7.2636,0.6192000000000001,-5.865,0.6192000000000001,1.8842,8.8785,0.7385,-6.9943,4.7018,0.0055,1.7894,0.8653000000000001,-0.462,-1.3699,0.6782,5.523,2,0,7.530324074074074,7.530324074074074,0.26111111111111,-2.715585435563114,0.454508168389736,21.77777777777778,116.16299999999994,108.09899999999998,116.062600256,44,0,0.124224204451556,-0.114665302800645,0.124224204451556,0.114665302800645,1.666666666666666,2.444444444444444,3.0,2.197228064228111,3.748911614513392,487.50833320897,13.37831517751085,12.5,4.5,7.713431283003727,6.25,2.25,1.375,1.375,0.75,0.75,0.375,0.375,-1.22,3438.661920516994,1.436233283696453,2.368141568494611,1.33305468451506,66.76521885588856,0.0,1.37075855617022,0,0,0,0,0,0,0,6.399401534821945,23.56872322587923,18.93672953262227,9.675727160207655,5.483034224680881,10.96606844936176,0.0,0,0,0.0,6.851892117295679,0.0,35.29657781404717,0,12.319835853677588,0.0,0,0,0.0,0.0,0.0,19.17172797097327,22.09297143275575,24.16967483065318,0.0,0,0,0.0,36.58501843964585,0,0,5.563451491696996,0,0,0.0,6.399401534821945,0.0,5.920434318855644,10.96606844936176,58.327656722411184,0.0,0,0.0,-0.883304988662131,2.122401738473167,-2.332175925925924,1.731007889266818,-2.715585435563114,0,0.111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.97632,39.11400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alkyne_3,C#Cc1cccc(C)c1,-0.0219,0.3354,0.0703,0.0657,0.0677,52.6712,0.2497,-0.003,1.061,3.217,0.0,1.909,9.407,0.0103,15.9209,2.0,1.0566,-0.102,0.106,0.099,0.102,0.007,0.011,0.0103,0.0106,0.9364,1.068,0.0,0.0046,0.1425,0.1331,0.1371,33.93,2.281,,,0.0,0.01,0.0,-0.0093,0.7557,0.0385,0.0418,0.0398,13.3703,0.4453,-0.001,1.109,2.9450000000000003,0.0,1.981,9.086,0.0045,21.9244,0.0,0.1287,-0.023,0.058,0.063,0.06,-0.005,0.006,0.0065,0.0062,1.0833,0.9231,0.0,-0.0033,0.078,0.0847,0.0807,31.657,2.436,,,0.0,0.004,0.0,-0.0093,0.7557,0.0703,0.0657,0.0677,52.6712,0.4453,-0.001,1.109,3.217,0.0,1.981,9.407,0.0103,21.9244,2.0,1.0566,-0.023,0.106,0.099,0.102,0.007,0.011,0.0103,0.0106,1.0833,1.068,0.0,0.0046,0.1425,0.1331,0.1371,33.93,2.436,,,0.0,0.01,0.0,-0.0219,0.3354,0.0385,0.0418,0.0398,13.3703,0.2497,-0.003,1.061,2.9450000000000003,0.0,1.909,9.086,0.0045,15.9209,0.0,0.1287,-0.102,0.058,0.063,0.06,-0.005,0.006,0.0065,0.0062,0.9364,0.9231,0.0,-0.0033,0.078,0.0847,0.0807,31.657,2.281,,,0.0,0.004,0.0,10.0824,-9.2139,0.8685,8.3998,-1.2447,0.6946,0,308.0632,-1.6931,-0.5635,-8.4559,97.2862,0.0624,9.6445,0.1037,3.5776,0.6636000000000001,1.3446,13.7669,2.7584,92.1,3.9685,-10.4402,-6.4717,0.739,-23.2687,3679.9212,91475.3681,188.3465,167.3967,-3.5776,0.2821,7.4372,0.6209,-5.9887,0.6209,1.9083,9.0634,0.7419,-7.1551,4.6851,0.0052,1.8298,0.8916000000000001,-0.4335,-1.3743,0.6782,5.107,2,0,7.614699074074074,7.614699074074074,0.298958333333333,-2.712178760393046,0.454508168389736,21.77777777777778,116.16299999999994,108.09899999999998,116.062600256,44,0,0.124224205726216,-0.114665140058605,0.124224205726216,0.114665140058605,1.888888888888888,2.8888888888888893,3.666666666666666,2.194323122555714,3.786013475181468,516.75833320897,13.37831517751085,12.5,4.5,7.713431283003727,6.25,2.25,1.375,1.375,0.75,0.75,0.40625,0.40625,-1.22,3427.532717432025,1.436233283696453,2.368141568494611,1.33305468451506,66.76521885588856,0.0,1.37075855617022,0,0,0,0,0,0,0,6.399401534821945,18.005271734182234,24.500181024319264,9.675727160207655,5.483034224680881,10.96606844936176,0.0,0,0,0.0,6.851892117295679,0.0,35.29657781404717,0,12.319835853677588,0.0,0,0,0.0,0.0,0.0,19.17172797097327,22.09297143275575,24.16967483065318,0.0,0,0,0.0,36.58501843964585,0,0,5.563451491696996,0,0,0.0,6.399401534821945,0.0,5.920434318855644,10.96606844936176,58.34192649281936,0.0,0,0.0,-0.8996527777777771,2.112962962962963,-2.315828136810278,1.72277021919879,-2.712178760393046,0,0.111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.97632,39.11400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alkyne_4,C#Cc1ccccc1C,-0.025,0.3228,0.0698,0.0651,0.0671,47.0911,0.2741,-0.003,1.061,3.217,0.0,1.909,9.415,0.0108,16.7684,0.0,0.461,-0.104,0.105,0.098,0.101,0.007,0.0109,0.0102,0.0105,0.9358,1.0686,0.0,0.0047,0.1413,0.1319,0.1359,33.983,2.289,,,0.0,0.011,0.0,-0.0098,0.7559,0.0379,0.0386,0.0386,9.7302,0.4888,-0.001,1.108,2.942,0.0,1.982,9.079,0.0045,23.0022,2.0,1.2239,-0.021,0.057,0.058,0.058,-0.001,0.0059,0.006,0.006,1.0169,0.9833,0.0,-0.0007,0.0767,0.078,0.078,31.605,2.464,,,0.0,0.004,0.0,-0.0098,0.7559,0.0698,0.0651,0.0671,47.0911,0.4888,-0.001,1.108,3.217,0.0,1.982,9.415,0.0108,23.0022,2.0,1.2239,-0.021,0.105,0.098,0.101,0.007,0.0109,0.0102,0.0105,1.0169,1.0686,0.0,0.0047,0.1413,0.1319,0.1359,33.983,2.464,,,0.0,0.011,0.0,-0.025,0.3228,0.0379,0.0386,0.0386,9.7302,0.2741,-0.003,1.061,2.942,0.0,1.909,9.079,0.0045,16.7684,0.0,0.461,-0.104,0.057,0.058,0.058,-0.001,0.0059,0.006,0.006,0.9358,0.9833,0.0,-0.0007,0.0767,0.078,0.078,31.605,2.289,,,0.0,0.004,0.0,9.9663,-9.1257,0.8406,8.3722,-1.2271,0.4359,0,300.713,-1.5203,-0.534,-8.4449,97.2912,0.0642,9.5993,0.1042,3.5725,0.6648000000000001,1.3456,13.8459,2.7671,90.9274,3.914,-10.4019,-6.4879,0.455,-23.269,3680.3094,91477.3992,186.4473,166.9656,-3.5725,0.2865,7.4316,0.6222,-5.9724,0.6222,1.8919,9.037,0.7443000000000001,-7.1451,4.734,0.0054,1.7994,0.8852000000000001,-0.3543,-1.3102,0.6782,5.031,2,0,7.530324074074074,7.530324074074074,0.341666666666666,-2.698842592592592,0.454508168389736,21.77777777777778,116.16299999999994,108.09899999999998,116.062600256,44,0,0.124224371453469,-0.114655216495348,0.124224371453469,0.114655216495348,1.777777777777777,2.666666666666666,3.444444444444444,2.211606296167467,3.82981414585612,516.75833320897,13.37831517751085,12.5,4.5,7.713431283003727,6.25,2.25,1.375,1.375,0.8125,0.8125,0.40625,0.40625,-1.22,3487.703129056096,1.436233283696453,2.368141568494611,1.116335938153066,66.76521885588856,0.0,1.37075855617022,0,0,0,0,0,0,0,6.399401534821945,24.04769044184553,18.45776231665597,9.675727160207655,5.483034224680881,10.96606844936176,0.0,0,0,0.0,6.851892117295679,0.0,35.29657781404717,0,12.319835853677588,0.0,0,0,0.0,0.0,0.0,19.17172797097327,22.09297143275575,24.16967483065318,0.0,0,0,0.0,36.58501843964585,0,0,5.563451491696996,0,0,0.0,6.399401534821945,0.0,5.920434318855644,10.96606844936176,58.34532076719577,0.0,0,0.0,-0.8803240740740731,2.105671296296296,-2.335156840513983,1.713331443688586,-2.698842592592592,0,0.111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.97632,39.11400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alkyne_5,C#CCCc1ccccc1,-0.0464,0.3346,0.0202,0.04,0.0301,42.391,0.2901,-0.002,1.069,3.114,0.0,1.909,9.457,0.0033,17.5691,0.0,0.4258,-0.114,0.039,0.077,0.058,-0.038,0.0038,0.0075,0.0057,1.9737,0.5067,-0.0002,-0.0197,0.059,0.1165,0.0877,34.292,2.2880000000000003,,,0.0,0.003,0.0,0.0096,0.9705,0.0119,0.0291,0.0202,13.6703,0.4704,-0.001,1.103,2.935,0.0,1.966,9.094,0.0025,21.795,0.0144,1.2084,-0.024,0.023,0.056,0.039,-0.033,0.0023,0.0055,0.0038,2.3913,0.4182,-0.0001,-0.0171,0.0348,0.0847,0.059,31.714,2.406,,,0.0,0.002,0.0,0.0096,0.9705,0.0202,0.04,0.0301,42.391,0.4704,-0.001,1.103,3.114,0.0,1.966,9.457,0.0033,21.795,0.0144,1.2084,-0.024,0.039,0.077,0.058,-0.033,0.0038,0.0075,0.0057,2.3913,0.5067,-0.0001,-0.0171,0.059,0.1165,0.0877,34.292,2.406,,,0.0,0.003,0.0,-0.0464,0.3346,0.0119,0.0291,0.0202,13.6703,0.2901,-0.002,1.069,2.935,0.0,1.909,9.094,0.0025,17.5691,0.0,0.4258,-0.114,0.023,0.056,0.039,-0.038,0.0023,0.0055,0.0038,1.9737,0.4182,-0.0002,-0.0197,0.0348,0.0847,0.059,31.714,2.2880000000000003,,,0.0,0.002,0.0,11.3278,-9.5712,1.7566000000000002,8.3653,-1.8521,0.4217,0,325.4728,-1.8411,-0.5567,-8.2658,108.9836,0.0406,10.2174,0.0979,3.2566,0.519,1.5129,13.421,2.4585,108.7907,4.6987,-10.6152,-5.9165,0.748,-26.4255,4695.4211,114666.5245,211.1494,192.7089,-3.2566,0.0965,6.6097,0.5687,-5.811,0.5687,2.3711,8.8843,0.6375000000000001,-6.5132,4.6831,0.0044,2.1748,0.7731,-0.6547000000000001,-1.3078,0.6782,3.731,2,0,7.756712962962963,7.756712962962963,0.688252839716133,-2.963773148148147,0.538513902236294,25.2,130.18999999999997,120.10999999999996,130.07825032,50,0,0.123824948307336,-0.120097479430181,0.123824948307336,0.120097479430181,1.6,2.4,3.1,2.333617527097098,3.740471246384728,577.6850423607634,15.878315177510853,15.0,5.0,8.986086652322765,7.5,2.5,1.375,1.375,0.75,0.75,0.40625,0.40625,-1.22,12718.215522679186,1.506824018028378,3.739050020700816,1.949161609659886,75.94010197062077,0.0,1.37075855617022,0,0,0,0,0,0,0,12.319835853677588,30.212093538316477,11.936376393026377,11.85595912601026,6.853792780851101,13.7075855617022,0.0,0,0,0.0,12.74584980265876,0.0,35.77554503001347,0,12.319835853677588,0.0,0,0,0.0,0.0,6.372924901329379,12.319835853677588,25.64396195472857,30.212093538316477,0.0,0,0,0.0,48.52139483267223,0,0,0.0,0,0,6.399401534821945,5.920434318855644,0.0,0.0,13.7075855617022,74.77653153082221,0.0,0,0.0,-0.809027777777777,1.70761644935752,-3.834246792852942,-4.340873409549004,0.0,0,0.2,10,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2.2524,43.596000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
