code_name,SMILES
mol_8241,O=c1[nH]cnc2c(Br)n[nH]c12
mol_8242,COc1cc(Br)cc2c1NCCC2
mol_8243,N#CC(c1ccccc1)c1ccc(Br)cc1
mol_8244,COc1cc(Br)cn2cc(C)nc12
mol_8245,NS(=O)(=O)c1csc(Br)c1
mol_8246,Cc1c(Br)cccc1C(CO)NC(=O)OCC1c2ccccc2-c2ccccc21
mol_8247,Cc1cc(C(F)F)cnc1Br
mol_8248,Brc1ccc2cnnn2c1
mol_8249,COc1ccc(C#N)c(Br)c1F
mol_8250,COC(=O)c1cc(Br)cc(C(F)(F)F)c1C#N
mol_8251,CN1CCOc2ncc(Br)cc21
mol_8252,Brc1ncn2ccsc12
mol_8253,CC(C)(C)OC(=O)Nc1nc(Br)ns1
mol_8254,N#Cc1cc2ccc(Br)cc2nc1N
mol_8255,CC(C)(C)OC(=O)N1CCc2c(Br)ccc(F)c2C1
mol_8256,N#CC1(c2ncccc2Br)CC1
mol_8257,CCc1cc(Br)cnc1N
mol_8258,O=S1(=O)CCNc2cc(Br)cnc21
mol_8259,Cc1ccc(C(F)(F)F)c(C)c1Br
mol_8260,COC(=O)c1cc(Br)cc(N)c1F
mol_8261,CCOC(=O)C1(c2ccc(Br)cc2)CCNCC1
mol_8262,OC[C@H](O)c1ccc(Br)cc1
mol_8263,NS(=O)(=O)CCc1ccncc1Br
mol_8264,Nc1nc(-c2ccc(Br)o2)cs1
mol_8265,COc1ccc(-c2ncncn2)cc1Br
mol_8266,Cc1cc(Br)c2ccnn2c1C
mol_8267,Nc1noc(-c2ccc(Br)cc2)n1
mol_8268,Nc1ncc(Br)c(OCC(F)(F)F)n1
mol_8269,Cc1nscc1Br
mol_8270,CN(C)c1ccnc(F)c1Br
mol_8271,Brc1ccc2ncsc2c1
mol_8272,Cn1ncc(O)c1Br
mol_8273,Nc1cncc(F)c1Br.O=C(O)C(F)(F)F
mol_8274,CCn1nc(Br)nc1C(=O)OC
mol_8275,Brc1ccnc(C2CCOCC2)c1
mol_8276,Brc1cnn2c1CCCN2
mol_8277,CC(=O)c1ncc(Br)cc1C
mol_8278,COC(=O)Cc1cc(C#N)ccc1Br
mol_8279,Cn1cc(-c2cncc(Br)c2)cn1
mol_8280,CC(N)c1cc(Br)ncc1F
mol_8281,CS1(=O)=NCc2cccc(Br)c21
mol_8282,COC(=O)C1NCCOc2cc(Br)ccc21
mol_8283,FC(F)(F)c1cccc(C(F)(F)F)c1Br
mol_8284,Nc1snc2c(Br)cccc12
mol_8285,Brc1ncc(C2CC2)cn1
mol_8286,N#CCc1nc(Br)cs1
mol_8287,COC(=O)c1ccc(C)cc1Br
mol_8288,C[Si](C)(C)c1ccc(Br)nc1
mol_8289,CC(C)(C)OC(=O)N1CCCn2ncc(Br)c21
mol_8290,Brc1ccnc2[nH]cnc12
mol_8291,N#Cc1cnn(-c2ccc(Br)cc2)c1NC(=O)OCc1ccccc1
mol_8292,COC(=O)c1cc(N)c(F)cc1Br
mol_8293,Nc1ccc(Br)c2c1C(=O)N(C1CCC(=O)NC1=O)C2
mol_8294,Cc1cc(Br)c(C)c2c1NCCC2
mol_8295,CS1(=O)=NCc2cc(Br)cnc21
mol_8296,CCOC(=O)C(=O)c1ncccc1Br
mol_8297,Nc1oncc1Br
mol_8298,Cn1cc(Br)n2ncc(C#N)c12
mol_8299,N#CCCn1ccc(Br)n1
mol_8300,Cc1ccc(C(F)F)c(Br)c1
mol_8301,CC(C)(C)OC(=O)c1c(N)ccc(Br)c1F
mol_8302,FC(F)(F)COP(=S)(OCc1ccc(Br)cc1)OCC(F)(F)F
mol_8303,FC(F)c1ncsc1Br
mol_8304,Cc1sc(Br)nc1C(F)F
mol_8305,Fc1c(Br)cnc2ccccc12
mol_8306,CC(=O)c1cc(Br)c(C#N)s1
mol_8307,COC(=O)c1cc(C2CC2)ncc1Br
mol_8308,CC(C)(C)OC(=O)Nc1nc2n(c1Br)CCCC2
mol_8309,Cc1ccc2c(Br)cccc2n1
mol_8310,CC(C)(C)OC(=O)N1CCn2c(cnc2Br)C1
mol_8311,Cn1nnc(Br)c1C(=O)OC(C)(C)C
mol_8312,Nc1cc(Br)c(F)cc1O
mol_8313,Cc1[nH]c2cccc(Br)c2c1C
mol_8314,FC(F)(F)COc1cc(Br)ncn1
mol_8315,CCOC(=O)c1cccc(Br)c1N
mol_8316,Fc1cc(F)c(Br)c(C(F)F)c1
mol_8317,FC(F)c1occc1Br
mol_8318,N#Cc1c(F)cc(N)cc1Br
mol_8319,O=S1(=O)Cc2cccc(Br)c2N1
mol_8320,FC(F)c1csc(Br)c1
mol_8321,Nc1ncnc2c1cnn2-c1cccc(Br)c1
mol_8322,COc1cccc2nccc(Br)c12
mol_8323,Cc1cc(C#N)c(Br)nc1C
mol_8324,N#Cc1ccccc1NS(=O)(=O)c1ccc(Br)cc1
mol_8325,CSc1cc(N)ncc1Br
mol_8326,CNc1c(Br)cc(C(F)(F)F)n(OC)c1=O
mol_8327,Nc1ccc(Br)c2c1OCCO2
mol_8328,COC(=O)c1cnc(Br)c(N)n1
mol_8329,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cc(Br)cs1
mol_8330,CC(C)(C)OC(=O)Cc1cccc(Br)c1N
mol_8331,FC(F)c1cccc2c(Br)cccc12
mol_8332,CCOC(=O)c1cc2cc(Br)cn2cn1
mol_8333,Cc1cc(N)n2nc(C)c(Br)c2n1
mol_8334,CC(C)(C(=O)c1ccc(Br)cc1)c1ccccc1
mol_8335,CC(Oc1nc(N)ncc1Br)C1CC1
mol_8336,CC1Cc2cc(Br)cc(F)c2CN1
mol_8337,OCc1ccc2cccnc2c1Br
mol_8338,CO[C@H]1COCc2cc(Br)ccc21
mol_8339,COc1cc2ccncc2cc1Br
mol_8340,Cc1ccc2c(c1Br)CCCN2
mol_8341,FC(F)c1ccc(Br)c(C(F)(F)F)c1
mol_8342,COC(=O)c1ccc(C)c(C)c1Br
mol_8343,Fc1cc2c(cc1Br)OCCN2
mol_8344,NC1CCN(c2ccc(Br)cc2)C1=O
mol_8345,Brc1cnccc1Nc1ccccc1
mol_8346,COC(=O)C1Cc2nc(C)c(Br)n2C1
mol_8347,COC(=O)CNCc1ccc(Br)cc1
mol_8348,O=C1c2ccccc2SCc2cccc(Br)c21
mol_8349,Cc1cn2cc(Br)sc2n1
mol_8350,O=C1OCc2c1ccc(Br)c2F
mol_8351,Nc1noc2cc(Br)ccc12
mol_8352,COc1c(C)cc(Br)c(C)c1N
mol_8353,Brc1cncc2[nH]ncc12
mol_8354,CC(C)(C)OC(=O)Nc1cnn2cc(Br)cnc12
mol_8355,COc1cc(C)ccc1Br
mol_8356,Brc1ccc2ccnn2c1
mol_8357,Fc1ccc(Br)c2ncccc12
mol_8358,Brc1cccc(-c2ccccn2)n1
mol_8359,Cc1ccc2cc[nH]c2c1Br
mol_8360,CCOC(=O)c1nn(C)c(N)c1Br
mol_8361,FC(F)COc1ccc(Br)cc1
mol_8362,COC(=O)c1ccc(OCc2nonc2C)c(Br)c1
mol_8363,CC(C)(C)OC(=O)N1CCNc2cc(Br)ccc2C1
mol_8364,Nc1noc2ccc(Br)cc12
mol_8365,N#CCc1ncccc1Br
mol_8366,Cc1cc(C2(N)CC2)ccc1Br
mol_8367,CC(C)(C)OC(=O)C(C)(N)c1cccc(Br)c1
mol_8368,COc1nc2ccc(Br)cc2s1
mol_8369,COC(=O)c1ccc(Br)c(C(F)(F)F)c1F
mol_8370,CC(C)(C)OC(=O)N1CCn2ncc(Br)c2C1
mol_8371,CC(C)(C)OC(=O)C(N)c1ccccc1Br
mol_8372,Nc1cc2ccccc2c(Br)n1
mol_8373,CNc1nccc2ccc(Br)cc12
mol_8374,O=C1CC(=O)N(c2ccc(Br)cc2)C1
mol_8375,CC1NCCc2cccc(Br)c21
mol_8376,Cn1nc(Br)c2c(N)cccc21
mol_8377,COc1ccc(N)c(F)c1Br
mol_8378,CC(C)(C)OC(=O)N1CCc2c(Br)cc(F)cc2C1
mol_8379,COC(=O)c1c(F)cc(N)cc1Br
mol_8380,O=c1cccc2cc(Br)ccn12
mol_8381,Cn1nnc(Br)c1S(N)(=O)=O
mol_8382,Cc1cc(N)c2cc(Br)ccc2n1
mol_8383,FC(F)(F)Oc1ccc2[nH]c3c(c2c1)CCCC3NCc1ccc(Br)cc1
mol_8384,CC(C)(C)OC(=O)NCCc1nc2ncc(Br)cn2n1
mol_8385,CC(C)CNC1COc2cc(Br)ccc21
mol_8386,CN(Cc1ccsc1Br)C(=O)OCc1ccccc1
mol_8387,C=CCc1cc(C)cc(Br)c1O
mol_8388,CC(F)(F)c1cc(F)cc(Br)c1
mol_8389,CN(C)c1nc(Br)ns1
mol_8390,CN(Cc1nccn1C)c1ncc2c(Br)cccc2n1
mol_8391,COC(=O)C(C)c1ncccc1Br
mol_8392,Cc1nc2ccc(Br)cn2n1
mol_8393,C[C@@H]1CN(C(=O)OC(C)(C)C)c2cc(Br)ccc2N1
mol_8394,Cc1nc2ccc(Br)nn2n1
mol_8395,CCc1cc(Br)cn2cc(C)nc12
mol_8396,Cn1c(=O)n(Cc2ccc(Br)cc2)c(=O)c2ccc(C(F)(F)F)nc21
mol_8397,FC(F)(F)Oc1ccc(-n2cnc(Br)n2)cc1
mol_8398,Fc1ccccc1-c1ccc(Br)cc1
mol_8399,Brc1cccc2c1COCCN2
mol_8400,N#Cc1ncc(NN)cc1Br
mol_8401,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(Br)c(C)c1
mol_8402,Nc1nc2ncc(Br)cc2s1
mol_8403,Cc1cc(Br)cc(F)c1N
mol_8404,Nc1cc(F)c(Br)cc1OC(F)F
mol_8405,[N-]=[N+]=Nc1ncccc1Br
mol_8406,OCc1cccc2c(Br)cccc12
mol_8407,Nc1cc(F)c(Br)cn1
mol_8408,COc1ncnc(N)c1Br
mol_8409,NS(=O)(=O)c1c(Br)cc2ccccc2c1F
mol_8410,N#Cc1c(F)cc(F)cc1Br
mol_8411,NC1(c2ccc(Br)cn2)CCOCC1
mol_8412,Cc1cc(Br)nc(C(F)F)n1
mol_8413,CC(C)(C)Cc1ccccc1Br
mol_8414,NC1c2cccc(Br)c2CC1(F)F
mol_8415,COC(=O)c1sc(Br)nc1C
mol_8416,O=C(Cc1ccc(=O)[nH]n1)c1ccc(Br)cc1
mol_8417,Cn1cc2cc(Br)cc(F)c2n1
mol_8418,COCCc1nnc(Br)s1
mol_8419,N#CCc1c(F)ccc(F)c1Br
mol_8420,COc1ccn2c(Br)cnc2c1
mol_8421,NC(CC1CC1)c1cccc(Br)c1
mol_8422,Brc1nccn2nccc12
mol_8423,COc1cccc(Br)c1N=[N+]=[N-]
mol_8424,Brc1ccc(C2CNCCO2)nc1
mol_8425,O=S(=O)(c1ccccc1)n1cccc1Br
mol_8426,Brc1nnsc1-c1ccccc1
mol_8427,COC(c1ccc(Br)cc1)(C(F)(F)F)C(F)(F)F
mol_8428,CP(C)(=O)c1cccc(Br)c1
mol_8429,COc1cc(Br)c(N)cc1F
mol_8430,Nc1nnc2cc(Br)ccc2n1
mol_8431,Cc1ccc(C(=O)OC(C)(C)C)cc1Br
mol_8432,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(Br)c(C)c1F
mol_8433,CC(C)(C)OC(=O)n1cc(Br)c2c(C#N)cccc21
mol_8434,Brc1cc2ccccn2n1
mol_8435,CC(C#N)CNc1ccc(Br)cc1F
mol_8436,FC(F)(F)Oc1ccc(Br)cn1
mol_8437,COC(=O)c1nc2c(Br)cccn2n1
mol_8438,O=c1[nH]c2ccc(Br)cc2[nH]1
mol_8439,CC(C)(C)Cc1ccc(Br)cc1
mol_8440,Brc1cnc(-c2ncccn2)cn1
mol_8441,Brc1ccc2nccnc2n1
mol_8442,Cc1ccc(Br)c(CC#N)c1
mol_8443,CC(C)Oc1cc(S(N)(=O)=O)cc2sc(Br)nc12
mol_8444,COC(=O)C1NCCc2cc(Br)ccc21
mol_8445,Cc1onc(Br)c1N
mol_8446,FC(F)(F)c1ccc2nc(Br)cnc2c1
mol_8447,N#Cc1cc(F)c(N)cc1Br
mol_8448,Nc1ccc(Br)cc1-c1nc[nH]n1
mol_8449,Nc1ccsc1Br
mol_8450,Cc1cc(Br)n(C)n1
mol_8451,FC(F)(F)c1ccc2ncc(Br)nc2c1
mol_8452,CCOC(=O)C(N)Cc1ccc(Br)nc1
mol_8453,N#Cc1cnc(N)c(Br)c1
mol_8454,Cc1cncc(C)c1Br
mol_8455,CP(C)(=O)c1cc(Br)ccc1C#N
mol_8456,O=C1CCNc2cc(Br)ccc2N1
mol_8457,COC(=O)C(N)Cc1ccnc(Br)c1
mol_8458,COc1ccc(-c2ncccn2)cc1Br
mol_8459,Nc1cc(Br)c2cn[nH]c2c1
mol_8460,Cc1cc(Br)ccc1-n1cc(C2(O)CCCNCC2)nn1.O=C(O)C(F)(F)F
mol_8461,CP(C)(=O)c1cc(N)cc(Br)c1
mol_8462,Cc1cc(Br)cc(C(F)(F)F)c1F
mol_8463,FC(F)(F)C(F)(F)Oc1ccc(Br)nc1
mol_8464,Brc1cnc(C2CCOCC2)nc1
mol_8465,Cc1cc2[nH]c(N)nc2cc1Br
mol_8466,COC(=O)C(N)Cc1ccc(Br)cc1
mol_8467,Brc1ccc2occc2n1
mol_8468,Nc1nnc(-c2ccc(Br)cn2)o1
mol_8469,Oc1ccc(Br)c(F)c1O
mol_8470,COC(=O)c1ccc(CSC(C)=O)c(Br)c1
mol_8471,Cc1cn2cc(Br)cc2c(C)n1
mol_8472,Cc1ncc2cc(Br)ccc2n1
mol_8473,Cc1cc(Br)c(=O)[nH]n1
mol_8474,COc1ccc(NC(=O)OC(C)(C)C)cc1Br
mol_8475,Cc1c(Br)cccc1C(F)(F)F
mol_8476,CCOC(=O)c1cc(N)c(C)c(Br)c1
mol_8477,Nc1cc(Br)cc(F)c1N
mol_8478,COC(=O)c1c(N)cc(F)c(Br)c1F
mol_8479,COc1cc(SC#N)c(Br)cc1N
mol_8480,COC(=O)c1cnc(Br)c(N)c1
mol_8481,CC(F)(F)c1cncc(Br)c1
mol_8482,CC(C)(C)[Si](C)(C)OC1(c2ncc(Br)cn2)CC1
mol_8483,C[Si](C)(C)CCOc1nnc(C(F)(F)F)cc1Br
mol_8484,CCOC(=O)c1ccc(Br)s1
mol_8485,CC(C)(C)OC(=O)n1cc(Br)c(-c2ccccn2)n1
mol_8486,Brc1cnc(Nc2ccccc2)nc1
mol_8487,O=C(c1cccc(Br)c1)C(F)(F)F
mol_8488,N#Cc1c(F)cc(Br)cc1F
mol_8489,Brc1ccn(-c2ccccc2)n1
mol_8490,COC(=O)COC1(c2nc(Br)cn2C)CCNCC1
mol_8491,Cn1ncc(Br)c1C(C)(F)F
mol_8492,CC(C)S(=O)(=O)Cc1ccc(N)c(Br)c1
mol_8493,O=C(Cc1ccc(Br)cn1)C(F)(F)F
mol_8494,CC(C)(C)OC(=O)N1CCC(n2nccc2Br)C1
mol_8495,CNCc1cc(Br)nn1C
mol_8496,OCC(O)c1ccc(Br)nc1
mol_8497,Fc1cc(Br)ccc1CN1CCNCC1
mol_8498,CC(C)(C#N)c1cc(Br)cs1
mol_8499,FC(F)(c1ccccc1)c1cccc(Br)n1
mol_8500,CNCc1ccc(Br)nc1
mol_8501,CNCc1ncc(Br)s1
mol_8502,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cc(C)cc(Br)c1
mol_8503,Cc1c(Br)cccc1C1COCCN1
mol_8504,Brc1cccc(C2COCCN2)n1
mol_8505,Fc1ccc(Br)c(F)c1C(F)F
mol_8506,O=S1(=O)CCC(c2cc(Br)ccn2)CC1
mol_8507,Cn1cc(Br)c(=O)cn1
mol_8508,C[C@@H](NC(=O)OC(C)(C)C)c1ccc(Br)o1
mol_8509,O=C(ON1C(=O)CCC1=O)c1cc(Br)c(F)c(F)c1F
mol_8510,Cc1cc(C(F)(F)F)c2sc(Br)nc2n1
mol_8511,NS(=O)(=O)Cc1ccnc(Br)c1
mol_8512,CC(C)(C)OC(=O)COc1cnc(Br)nc1
mol_8513,Cc1cc(C(F)F)c2sc(Br)nc2n1
mol_8514,CC(C)(C)OC(=O)N1CCCC(c2csc(Br)n2)C1
mol_8515,CC(C)(C)OC(=O)Nc1nc(-c2ccc(Br)cc2)ns1
mol_8516,CC(C)(C)OC(=O)N1CCC[C@H]1c1csc(Br)n1
mol_8517,CC(C)(C)OC(=O)N1CCC[C@@H]1c1csc(Br)n1
mol_8518,Cc1nnc2c(Br)nccn12
mol_8519,Cc1nc2cc(Br)ccc2c(C)c1N
mol_8520,CCOC(=O)[C@]1(N)COc2cc(Br)ccc21
mol_8521,CCOC(=O)Cc1ccc(C#Cc2ccccc2)c(Br)n1
mol_8522,Brc1nc2cc3c(cc2[nH]1)OCCO3
mol_8523,COc1c(Br)cnc2ccc(N)cc12
mol_8524,Cc1cc(Br)c2oc(C(=O)ON3C(=O)CCC3=O)cc2c1
mol_8525,COc1cccc(Br)c1C(F)F
mol_8526,CC(C)(C)OC(=O)c1ccc(F)c(F)c1Br
mol_8527,Cc1cc(F)cc(Br)c1N
mol_8528,CCCn1ncc(Br)c1C(=O)OC
mol_8529,CCOC(=O)c1c(C)cnc2ccc(Br)cc12
mol_8530,CC(C)(C)OC(=O)N1CC2(CCOCC2)Oc2ccc(Br)cc21
mol_8532,O=C1CCC(=O)N1OC(=O)C1(c2cccc(Br)c2F)CC1
mol_8533,CC(=O)c1cc(C)ccc1Br
mol_8534,Cc1cc(Br)nn1CC(=O)OC(C)(C)C
mol_8535,O=Cc1c(OC(F)(F)F)ccc(Br)c1F
mol_8536,Cc1cc(C(=O)ON2C(=O)CCC2=O)ccc1Br
mol_8537,Fc1ccc(Br)c2c1CNC2
mol_8538,OC1c2cc(Br)ccc2CC12CCC2
mol_8539,CO[C@@H](C)c1ccc(Br)cc1
mol_8540,COc1cnc(C=O)cc1Br
mol_8541,COc1cc(SC)ccc1Br
mol_8542,[N-]=[N+]=NCc1ccc(Br)s1
mol_8543,CO[C@H](C)c1ccc(Br)cc1
mol_8544,COC(=O)c1n[nH]c2ncc(Br)cc12
mol_8545,Cc1n[nH]c2cc(Br)cnc12
mol_8546,NCc1nc(N)[nH]c(=O)c1Br
mol_8547,N#CCc1ccc(Br)cc1C(F)(F)F
mol_8548,Nc1ccc2cc(Br)cnc2c1
mol_8549,Cc1cc(Br)ccc1C(O)C(F)(F)F
mol_8550,O=CN1CC2(c3cccc(Br)c3)CC1C2
mol_8551,CC(C)(C)OC(=O)N1CCc2scc(Br)c2C1
mol_8552,CN(C)C(=O)c1cc(Br)cc2c1CCN2
mol_8553,O=C1NC(=O)C(c2cc(Br)ccc2F)N1
mol_8554,Fc1nnc(Br)[nH]1
mol_8555,CC(C)(C)OC(=O)NCc1cccc(F)c1Br
mol_8556,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cnc2ccc(Br)cn12
mol_8557,O=C(ON1C(=O)CCC1=O)c1cnc(F)c(Br)c1
mol_8558,O=C(ON1C(=O)CCC1=O)c1cc(Br)c2[nH]ncc2c1
mol_8559,O=C(Cc1c(Br)sc2ccccc12)ON1C(=O)CCC1=O
mol_8560,Brc1cccc2c1C1CCC2O1
mol_8561,CC[C@@H](NC(=O)OCc1ccccc1)c1cc(OC)c(OC)cc1Br
mol_8562,CCc1cn[nH]c1Br
mol_8563,Cn1cc(Br)c(F)n1
mol_8564,CN1CCCc2cccc(Br)c21
mol_8565,N#Cc1cc(Br)ncc1N
mol_8566,Cc1ccc(Br)c(N)c1C(=O)OC(C)(C)C
mol_8567,COC(=O)c1cc(F)c(Br)c(F)c1NC(=O)OCc1ccccc1
mol_8568,COC(=O)CCCc1ccc(Br)cc1
mol_8569,CCc1ncc(Br)c(C)n1
mol_8570,CC(C)(C)OC(=O)Nc1ccc2ncsc2c1Br
mol_8571,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(F)cc1Br
mol_8572,Brc1cnc2[nH]nnc2c1
mol_8573,OB(O)c1c(F)cncc1Br
mol_8574,Cc1cc(Br)cnc1C(C)NC(=O)OC(C)(C)C
mol_8575,COC(=O)c1cc(Br)ncc1O
mol_8576,CC(C)(C)OC(=O)Nc1nc(C(F)(F)F)nc2cc(Br)ccc12
mol_8577,O=C(NCCc1cccc(Br)c1O)OCC1c2ccccc2-c2ccccc21
mol_8578,Nc1ccnn1Cc1ccc(Br)cc1
mol_8579,CC(C)(C)c1ccc2nc(Br)sc2c1
mol_8580,CC1(C)OB(c2cc3cc(Br)ccc3[nH]2)OC1(C)C
mol_8581,CC(C)n1cc(Br)c(N)n1
mol_8582,COc1ccc(C(=O)ON2C(=O)CCC2=O)c(Br)c1
mol_8583,Cn1c(Br)nnc1[C@@H]1CCCN1
mol_8584,CCOC(=O)c1cc(Br)cn(CCN)c1=O
mol_8585,O=C(NC1CCN(Cc2cccc(Br)c2)CC1)OCc1ccccc1
mol_8586,COc1ccc(Br)cc1Sc1ncc(C#N)c(N)n1
mol_8587,O=C(ON1C(=O)CCC1=O)c1cc(Br)nn2ccnc12
mol_8588,CCOC(=O)[C@H](N)Cc1ccc(Br)cc1F
mol_8589,O=C(ON1C(=O)CCC1=O)c1nc(Br)sc1C1CC1
mol_8590,Nc1n[nH]c2c(Br)cncc12
mol_8591,O=c1[nH]cc(Br)cc1C(F)(F)C(F)(F)F
mol_8592,O=C(ON1C(=O)CCC1=O)c1csc2cc(Br)ccc12
mol_8593,N#Cc1nccc2cccc(Br)c12
mol_8594,Cc1ccc2c(c1Br)CCN(C(=O)OC(C)(C)C)C2
mol_8595,N#CCc1c(F)ccc(Br)c1F
mol_8596,Cc1c[nH]c(=O)n1-c1ccc(Br)cc1
mol_8597,N#Cc1ccc(Br)c(C=O)n1
mol_8598,O=C(NCc1ccc(Br)c(F)c1F)OCc1ccccc1
mol_8599,[N-]=[N+]=Nc1ccc(F)c(Br)c1
mol_8600,C[C@H](NC(=O)OC(C)(C)C)c1cn2cccc(Br)c2n1
mol_8601,C=Cc1cccc(Br)n1
mol_8602,Cc1cc(C2(C#N)CC2)ccc1Br
mol_8603,FC(F)(F)c1cc(Br)c2cc[nH]c2n1
mol_8604,CC(C)(C#N)c1ccc(Br)cc1F
mol_8605,O=C1CCc2cc(Br)ccc2O1
mol_8606,CC(=O)Nc1nc2c(Br)cccc2n1C
mol_8607,N#CC(F)Cc1cccc(Br)c1
mol_8608,CN(C(=O)OCc1ccccc1)c1c(Br)cnn1C
mol_8609,CC1(C)NC(=O)c2cc(Br)ccc2O1
mol_8610,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(-n2cc(Br)cn2)cc1
mol_8611,COc1ccc(Br)c2ccncc12
mol_8612,Cc1ccc(C(=O)ON2C(=O)CCC2=O)nc1Br
mol_8613,Brc1ccccc1-c1nc2ccccc2[nH]1
mol_8614,FCCOc1ccc(Br)cc1
mol_8615,CSc1ncc(Br)c(NC(=O)OC(C)(C)C)n1
mol_8616,O=S1(=O)CCCCN1c1ccc(Br)cc1
mol_8617,CC(C)n1nc(Br)cc1N
mol_8618,NS(=O)(=O)c1ccc(Br)cc1C=O
mol_8619,CC(C)(C)OC(=O)c1n[nH]c2ccc(Br)cc12
mol_8620,CCOC(=O)/C=C/c1cccc(Br)c1
mol_8621,CCN1CCN(Cc2ccc(Br)nc2)CC1
mol_8622,Cc1ccc(S(=O)(=O)OCc2ccc(Br)cn2)cc1
mol_8623,Cc1ccc(S(=O)(=O)OCc2cccc(C)c2Br)cc1
mol_8624,FC(F)(F)Cc1cccc(Br)n1
mol_8625,COCCc1ccc(Br)s1
mol_8626,Cc1cc(Br)ccc1NCC1CCCN1.O=C(O)C(=O)O.O=C(O)C(=O)O
mol_8627,NC(=O)c1ccc2sc(Br)nc2c1
mol_8628,C=C(C)COc1ccc(Br)cc1
mol_8629,Nc1cc(-c2cccc(Br)c2)ncn1
mol_8630,Cc1c(Br)cnc(O)c1CNC(=O)OCC1c2ccccc2-c2ccccc21
mol_8631,Nc1nc(Br)cs1
mol_8632,O=C1CCc2cc(Br)ccc2N1
mol_8633,CN(C(=O)OCc1ccccc1)c1cc(Br)ncn1
mol_8634,COc1cc(OC)c(Br)c(OC)c1
mol_8635,CC1(C)OB(c2cncc(Br)c2)OC1(C)C
mol_8636,Brc1ccccc1C[C@@H]1COCCN1
mol_8637,Nc1ccc(Br)nc1C=O
mol_8638,CC(C#N)n1cc(Br)cn1
mol_8639,CC(C)Oc1cc(Br)cc(NC(=O)OCc2ccccc2)c1
mol_8640,Brc1ccc2[nH]c3nc4ccccc4nc3c2c1
mol_8641,CC(C)(C)OC(=O)N1Cc2c(Br)cccc2C(C)(C)C1
mol_8642,O=c1cc(F)c(Br)c[nH]1
mol_8643,CC(C)(O)c1cncc(Br)c1
mol_8644,Nc1cnc2ccc(Br)cc2c1N1CC2CCC1C2
mol_8645,COc1ccc(NS(=O)(=O)c2cc(N)ccc2OC)cc1Br
mol_8646,CS(=O)(=O)c1ncccc1Br
mol_8647,CC(CO)(CO)c1ccc(Br)cc1
mol_8648,CC(C)(C)OC(=O)Nc1ccc(Br)cc1C(=O)OC(C)(C)C
mol_8649,O=c1[nH]c2ccc(Br)cc2s1
mol_8650,O=C(ON1C(=O)c2ccccc2C1=O)c1nc(-c2ccccc2)oc1Br
mol_8651,Nc1cccnc1Br
mol_8652,O=c1[nH]ccc2c(Br)csc12
mol_8653,CCOC(=O)c1nc(C2CC2)[nH]c1Br
mol_8654,O=C1CCC(=O)N1OC(=O)C1(c2cc(F)cc(Br)c2)CC1
mol_8655,O=C1CCSc2ccc(Br)cc21
mol_8656,Nc1ncc2c(Br)cccc2n1
mol_8657,O=Cc1nc(Br)ccc1F
mol_8658,Cc1c(F)ccc(Br)c1C
mol_8659,COC(=O)[C@H](N)Cc1ccccc1Br
mol_8660,CC(C)(C)OC(=O)NC1(c2cccc(Br)c2)CCCC1
mol_8661,COc1ccc(CCN)c(Br)c1
mol_8662,COc1cc(Br)ccc1C(C)=O
mol_8663,Nc1n[nH]c2cc(Br)cnc12
mol_8664,CS(=O)(=O)Oc1ccc(Br)cc1
mol_8665,Cc1cc(-n2cc(Br)cn2)n2ncnc2n1
mol_8666,O=C(Nc1c(F)cc(Br)c(F)c1F)OCc1ccccc1
mol_8667,FC(F)(F)c1ccc2c(Br)cncc2c1
mol_8668,COCCOc1nccc(Br)n1
mol_8669,Nc1nc(Br)n[nH]1
mol_8670,CC1CN(C(=O)OC(C)(C)C)Cc2cc(F)cc(Br)c21
mol_8671,COc1cc(Br)c2nccnc2c1
mol_8672,Nc1ncc(Br)cc1S(=O)(=O)N1CCCC1
mol_8673,O=Cc1[nH]ncc1Br
mol_8674,CC(=O)Cc1ccc(Br)c(F)c1
mol_8675,O=Cc1sc(C(F)(F)F)nc1Br
mol_8676,O=C(Nc1ccc(Br)nc1O)OCc1ccccc1
mol_8677,CC(C)(C)OC(=O)Nc1cc(Br)ccc1CO
mol_8678,CC(C)(C)OC(=O)N1Cc2cc(Br)ccc2C2CC1C2
mol_8679,CC1Cc2c(Br)cccc2CN1
mol_8680,[N-]=[N+]=NCc1ccc(C(F)(F)F)c(Br)c1
mol_8681,COc1ccc(C(=O)ON2C(=O)CCC2=O)c(Br)c1F
mol_8682,COc1cnc(C)nc1Br
mol_8683,CCOC(=O)c1c[nH]nc1-c1ccccc1Br
mol_8684,Cc1nc2cc(Br)cc(NC(=O)OCc3ccccc3)c2o1
mol_8685,CCOC(=O)C1(Oc2ccccc2Br)CCNCC1
mol_8686,C=CCOC(=O)N1CC(c2ccc(Br)nc2)C1
